(2046, 2560)
(4208, 1072)
(2058, 2196)
(4224, 587)
(4220, 711)
(4225, 556)
(2053, 2354)
(4211, 996)
(2049, 2481)
(4211, 994)
(4219, 752)
(4220, 720)
(2051, 2424)
(4221, 698)
(4212, 981)
(4216, 858)
(4222, 670)
(2051, 2436)
(2046, 2595)
(4225, 587)
(4226, 556)
(2048, 2537)
(4221, 714)
(2057, 2263)
(4216, 868)
(2054, 2355)
(4215, 904)
(4217, 843)
(4219, 781)
(2045, 2642)
(4216, 881)
(2049, 2521)
(2048, 2553)
(2052, 2433)
(4220, 765)
(2051, 2468)
(4218, 829)
(4227, 550)
(4220, 773)
(2055, 2351)
(4222, 709)
(4210, 1088)
(4223, 682)
(4221, 751)
(4227, 565)
(4223, 687)
(2053, 2426)
(2055, 2366)
(4225, 633)
(4223, 700)
(4214, 979)
(2058, 2277)
(4211, 1070)
(4219, 823)
(4213, 1012)
(4215, 951)
(4221, 770)
(4221, 768)
(4219, 831)
(4215, 960)
(4221, 775)
(2050, 2539)
(4213, 1026)
(4218, 874)
(2050, 2549)
(2048, 2613)
(4222, 759)
(4219, 850)
(4215, 980)
(4220, 829)
(4228, 581)
(4221, 799)
(2050, 2561)
(4219, 858)
(4226, 645)
(2056, 2381)
(2050, 2570)
(2054, 2448)
(2059, 2295)
(4226, 656)
(2049, 2609)
(2052, 2518)
(2054, 2456)
(2058, 2335)
(2055, 2431)
(4228, 604)
(2063, 2184)
(2058, 2342)
(4221, 824)
(4214, 1042)
(4225, 701)
(4218, 923)
(4215, 1016)
(2053, 2501)
(4218, 924)
(4219, 893)
(2049, 2629)
(2057, 2385)
(4220, 868)
(2063, 2203)
(2061, 2265)
(4229, 598)
(2053, 2517)
(2059, 2330)
(4215, 1031)
(4225, 726)
(4220, 882)
(4218, 942)
(4230, 576)
(2054, 2493)
(2058, 2374)
(4230, 580)
(4231, 549)
(2051, 2593)
(4221, 862)
(2055, 2471)
(2064, 2192)
(4222, 832)
(4218, 953)
(2060, 2317)
(4216, 1022)
(4229, 623)
(2057, 2419)
(2051, 2605)
(2056, 2454)
(2060, 2330)
(4219, 941)
(2058, 2393)
(4232, 536)
(2051, 2617)
(2060, 2340)
(4224, 794)
(4215, 1071)
(4226, 735)
(4221, 891)
(4224, 798)
(2054, 2529)
(2055, 2501)
(4216, 1050)
(2067, 2133)
(4226, 738)
(4215, 1084)
(2054, 2537)
(4227, 716)
(4220, 934)
(4226, 745)
(4221, 905)
(2060, 2361)
(2066, 2177)
(2054, 2554)
(4226, 758)
(2061, 2341)
(2067, 2155)
(4228, 700)
(2060, 2376)
(4229, 678)
(2064, 2256)
(4225, 801)
(2064, 2257)
(4224, 837)
(4228, 711)
(2065, 2231)
(4232, 596)
(2054, 2579)
(4221, 944)
(4228, 728)
(4232, 609)
(2063, 2310)
(2053, 2622)
(4218, 1052)
(4230, 677)
(2062, 2352)
(4225, 833)
(2055, 2571)
(2060, 2415)
(4226, 805)
(2064, 2294)
(4229, 713)
(2063, 2324)
(2061, 2386)
(2061, 2389)
(4224, 871)
(2058, 2484)
(2062, 2361)
(4220, 1006)
(2053, 2644)
(2059, 2461)
(4228, 761)
(2060, 2436)
(4229, 733)
(2057, 2533)
(4223, 925)
(2068, 2191)
(4233, 612)
(4220, 1019)
(4227, 808)
(4221, 995)
(2056, 2575)
(2057, 2547)
(2061, 2422)
(2057, 2549)
(4234, 597)
(2064, 2333)
(2060, 2460)
(2056, 2590)
(2060, 2465)
(4235, 578)
(2061, 2439)
(4228, 802)
(4235, 582)
(2066, 2291)
(2057, 2570)
(4233, 654)
(4231, 717)
(2067, 2265)
(4221, 1030)
(2060, 2484)
(4236, 567)
(4226, 878)
(2057, 2582)
(2055, 2647)
(4225, 912)
(4230, 757)
(2069, 2215)
(4221, 1037)
(2055, 2652)
(4222, 1015)
(2057, 2592)
(2069, 2222)
(4231, 740)
(4223, 989)
(2056, 2632)
(4221, 1055)
(2065, 2355)
(4226, 898)
(2062, 2450)
(4236, 594)
(4228, 839)
(2069, 2235)
(2069, 2234)
(4226, 909)
(4236, 599)
(2060, 2524)
(4231, 761)
(4232, 727)
(2064, 2401)
(2059, 2561)
(4222, 1048)
(4232, 735)
(4234, 679)
(2057, 2629)
(2066, 2350)
(2063, 2446)
(2068, 2291)
(4229, 836)
(2071, 2201)
(2066, 2355)
(2057, 2637)
(4222, 1060)
(2061, 2512)
(4223, 1033)
(2060, 2549)
(2062, 2487)
(4228, 881)
(2058, 2614)
(2061, 2521)
(4228, 879)
(4238, 575)
(2061, 2525)
(4236, 640)
(4233, 733)
(2073, 2158)
(2062, 2502)
(2066, 2378)
(2061, 2535)
(2073, 2165)
(2071, 2226)
(4226, 957)
(4236, 648)
(2058, 2634)
(2073, 2172)
(2073, 2176)
(4225, 1001)
(2058, 2643)
(2068, 2340)
(4230, 853)
(4238, 606)
(4237, 640)
(4238, 609)
(4237, 647)
(2069, 2321)
(4235, 710)
(4224, 1051)
(2068, 2353)
(4224, 1058)
(2069, 2328)
(4229, 904)
(4237, 656)
(4232, 817)
(4227, 973)
(2063, 2521)
(4230, 878)
(4238, 635)
(4236, 696)
(4231, 856)
(4230, 888)
(2065, 2464)
(4230, 886)
(4240, 576)
(4232, 833)
(4236, 707)
(4239, 614)
(4239, 620)
(4239, 618)
(4227, 990)
(4229, 929)
(4232, 841)
(4226, 1027)
(4233, 815)
(4228, 970)
(2070, 2331)
(4225, 1067)
(2067, 2426)
(4240, 599)
(2072, 2274)
(2070, 2337)
(2068, 2401)
(2067, 2434)
(4235, 763)
(2064, 2529)
(4241, 583)
(2069, 2379)
(2063, 2565)
(2073, 2255)
(2073, 2254)
(4233, 833)
(4230, 932)
(2068, 2420)
(4239, 657)
(4237, 719)
(2067, 2450)
(2072, 2298)
(4239, 655)
(4227, 1033)
(4242, 568)
(2070, 2366)
(4229, 972)
(4230, 947)
(2065, 2524)
(4234, 821)
(2061, 2651)
(4230, 946)
(4231, 920)
(4237, 733)
(2063, 2594)
(4234, 830)
(4232, 900)
(4236, 776)
(4237, 754)
(4228, 1031)
(4233, 883)
(4231, 945)
(2066, 2526)
(2070, 2402)
(4234, 854)
(4228, 1049)
(4243, 584)
(4244, 553)
(2074, 2285)
(2062, 2660)
(4241, 645)
(4229, 1017)
(4243, 583)
(4242, 619)
(2071, 2387)
(2079, 2143)
(2078, 2176)
(4243, 600)
(2066, 2554)
(4233, 915)
(4236, 820)
(2079, 2152)
(4240, 702)
(4228, 1072)
(2070, 2435)
(4241, 675)
(2063, 2657)
(2068, 2501)
(4245, 554)
(2075, 2287)
(2075, 2289)
(2071, 2412)
(2070, 2445)
(4244, 587)
(4238, 773)
(2064, 2633)
(4242, 659)
(4238, 788)
(4239, 755)
(4237, 820)
(2069, 2495)
(2064, 2652)
(2078, 2218)
(4245, 577)
(4231, 1011)
(2065, 2622)
(2078, 2219)
(4241, 707)
(4235, 891)
(4238, 798)
(2066, 2598)
(4232, 990)
(2064, 2659)
(2069, 2504)
(4236, 863)
(2065, 2631)
(4235, 895)
(4239, 777)
(4239, 775)
(4231, 1027)
(2066, 2609)
(2071, 2454)
(4245, 597)
(4233, 969)
(4236, 876)
(2071, 2456)
(2078, 2239)
(4243, 665)
(2072, 2431)
(2080, 2186)
(4235, 925)
(4245, 613)
(2065, 2658)
(4237, 864)
(2074, 2385)
(2069, 2543)
(2078, 2263)
(4243, 688)
(2075, 2359)
(4239, 811)
(4236, 913)
(4236, 911)
(2078, 2276)
(4235, 949)
(2068, 2587)
(2066, 2652)
(4239, 823)
(4239, 826)
(4240, 795)
(2070, 2534)
(2077, 2319)
(4247, 583)
(4246, 617)
(2067, 2633)
(4233, 1021)
(4232, 1057)
(4239, 840)
(4239, 841)
(2074, 2417)
(4241, 782)
(2073, 2452)
(4241, 780)
(4244, 693)
(2078, 2302)
(2072, 2487)
(4240, 815)
(2083, 2151)
(4238, 881)
(4243, 727)
(2070, 2555)
(2078, 2312)
(2067, 2652)
(2075, 2406)
(4243, 734)
(2071, 2533)
(2076, 2383)
(4243, 743)
(4239, 872)
(4235, 996)
(4245, 687)
(2070, 2576)
(4244, 716)
(4235, 1001)
(2081, 2236)
(2068, 2642)
(2075, 2425)
(4248, 596)
(2078, 2331)
(2083, 2180)
(2071, 2554)
(2078, 2337)
(2071, 2557)
(4246, 666)
(4239, 887)
(4236, 980)
(2073, 2498)
(4246, 673)
(2077, 2379)
(2080, 2288)
(2075, 2442)
(4246, 677)
(4242, 802)
(2085, 2134)
(4235, 1025)
(2077, 2384)
(4250, 557)
(2081, 2263)
(4238, 936)
(4238, 933)
(2069, 2638)
(2072, 2550)
(2086, 2119)
(2077, 2398)
(2077, 2401)
(4237, 977)
(4246, 698)
(4240, 888)
(2078, 2378)
(2080, 2318)
(4235, 1053)
(2080, 2322)
(4244, 772)
(4245, 741)
(2085, 2166)
(2083, 2233)
(4235, 1055)
(4250, 595)
(2076, 2452)
(4235, 1061)
(4246, 717)
(2085, 2179)
(4243, 821)
(4239, 942)
(4244, 787)
(2070, 2648)
(4245, 762)
(2076, 2466)
(2072, 2590)
(2071, 2620)
(2079, 2375)
(2075, 2503)
(2087, 2131)
(4238, 988)
(2079, 2381)
(4244, 805)
(4243, 837)
(4248, 680)
(4238, 993)
(4251, 591)
(2070, 2667)
(4246, 751)
(4252, 566)
(2073, 2578)
(2087, 2144)
(4238, 1003)
(2082, 2302)
(4243, 846)
(2071, 2645)
(2088, 2120)
(2085, 2215)
(2074, 2555)
(2082, 2310)
(2074, 2558)
(2076, 2495)
(4239, 979)
(4252, 581)
(4243, 862)
(2082, 2321)
(2078, 2448)
(4250, 650)
(2075, 2540)
(4251, 625)
(4240, 966)
(4242, 904)
(4247, 749)
(2074, 2578)
(2078, 2454)
(4238, 1032)
(4253, 570)
(2075, 2553)
(4246, 791)
(4252, 606)
(2088, 2151)
(2078, 2461)
(2076, 2528)
(4242, 917)
(4245, 830)
(4249, 707)
(4246, 798)
(4252, 612)
(4254, 555)
(2083, 2319)
(4242, 928)
(2072, 2661)
(2081, 2386)
(4253, 594)
(2080, 2419)
(4249, 716)
(4245, 840)
(2078, 2483)
(4248, 752)
(4245, 850)
(2074, 2615)
(4245, 854)
(2086, 2247)
(2078, 2495)
(2078, 2498)
(2082, 2374)
(2073, 2652)
(4250, 701)
(2083, 2345)
(4246, 826)
(2076, 2561)
(2074, 2626)
(4250, 705)
(2088, 2193)
(2075, 2598)
(2091, 2109)
(4245, 869)
(2085, 2297)
(2086, 2265)
(2082, 2393)
(2076, 2579)
(4244, 914)
(4242, 980)
(4248, 794)
(4246, 853)
(2080, 2465)
(4251, 702)
(2086, 2283)
(4244, 925)
(4246, 863)
(2088, 2224)
(2084, 2348)
(2085, 2317)
(4245, 895)
(2081, 2440)
(2076, 2599)
(2090, 2165)
(2087, 2258)
(4241, 1026)
(2078, 2542)
(2082, 2419)
(2076, 2605)
(4250, 751)
(2077, 2579)
(2082, 2425)
(4249, 785)
(4242, 1007)
(2079, 2523)
(2082, 2432)
(2076, 2618)
(4245, 913)
(2088, 2245)
(4250, 763)
(2091, 2154)
(2092, 2126)
(4242, 1010)
(4243, 979)
(4247, 865)
(4253, 676)
(4254, 651)
(4248, 837)
(4253, 681)
(4241, 1058)
(2078, 2574)
(2090, 2202)
(2079, 2543)
(4252, 718)
(4242, 1025)
(4245, 939)
(2076, 2639)
(4247, 874)
(4245, 937)
(4252, 725)
(4254, 664)
(2082, 2457)
(2086, 2333)
(4256, 600)
(4250, 792)
(4249, 820)
(4253, 696)
(4251, 759)
(2092, 2156)
(4245, 951)
(4246, 924)
(2093, 2128)
(4257, 581)
(4249, 834)
(4242, 1049)
(2085, 2382)
(2080, 2537)
(2088, 2294)
(2088, 2293)
(4254, 687)
(4256, 626)
(2077, 2638)
(2087, 2333)
(2076, 2674)
(2079, 2580)
(2089, 2272)
(2091, 2212)
(4253, 730)
(2086, 2369)
(4248, 884)
(4249, 858)
(4257, 610)
(2083, 2467)
(2089, 2280)
(4251, 794)
(4245, 985)
(2093, 2173)
(4246, 968)
(2087, 2360)
(2092, 2207)
(2088, 2334)
(4251, 821)
(4248, 912)
(4255, 695)
(2089, 2306)
(4251, 824)
(2095, 2123)
(4253, 760)
(2091, 2251)
(4244, 1043)
(2078, 2655)
